algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HPS_2048_677,23.591484,22.766393,0.038321,1.591398,0.038321
P384_NTRU_HPS_2048_677,24.334808,23.456381,0.018628,1.347720,0.018628
P384_NTRU_HPS_2048_677,29.288270,28.298954,0.019698,1.459570,0.019698
P384_NTRU_HPS_2048_677,24.362533,21.707982,0.059064,1.496971,0.059064
P384_NTRU_HPS_2048_677,24.609533,22.900379,0.017732,1.360278,0.017732
P384_NTRU_HPS_2048_677,26.497634,25.581569,0.024041,1.556415,0.024041
P384_NTRU_HPS_2048_677,20.887905,20.039299,0.021475,1.523391,0.021475
P384_NTRU_HPS_2048_677,26.860769,25.998117,0.021689,1.513099,0.021689
P384_NTRU_HPS_2048_677,21.648226,20.834165,0.016794,1.889791,0.016794
P384_NTRU_HPS_2048_677,22.189110,20.902666,0.024236,1.530008,0.024236
P384_NTRU_HPS_2048_677,24.060529,23.222685,0.017368,1.447766,0.017368
P384_NTRU_HPS_2048_677,23.518430,22.626476,0.017722,1.453478,0.017722
P384_NTRU_HPS_2048_677,26.799231,25.568590,0.020578,1.481102,0.020578
P384_NTRU_HPS_2048_677,15.093563,14.183076,0.032482,0.482679,0.032482
P384_NTRU_HPS_2048_677,27.070427,26.217912,0.024929,1.466221,0.024929
P384_NTRU_HPS_2048_677,24.429567,23.601741,0.024310,1.475142,0.024310
P384_NTRU_HPS_2048_677,17.883787,17.038745,0.019196,1.563044,0.019196
P384_NTRU_HPS_2048_677,30.114762,28.590772,0.020675,1.453146,0.020675
P384_NTRU_HPS_2048_677,21.906412,21.003016,0.017240,1.544638,0.017240
P384_NTRU_HPS_2048_677,22.280610,21.470893,0.021704,1.502670,0.021704
P384_NTRU_HPS_2048_677,38.684588,37.230968,0.037342,1.461801,0.037342
P384_NTRU_HPS_2048_677,19.507324,18.231250,0.025266,1.569122,0.025266
P384_NTRU_HPS_2048_677,27.339708,26.021133,0.019845,1.476367,0.019845
P384_NTRU_HPS_2048_677,25.852378,24.028260,0.018304,2.123151,0.018304
P384_NTRU_HPS_2048_677,26.246599,25.324152,0.020016,1.516323,0.020016
P384_NTRU_HPS_2048_677,24.629892,23.691785,0.020709,1.467315,0.020709
P384_NTRU_HPS_2048_677,24.635928,23.046574,0.017553,1.344752,0.017553
P384_NTRU_HPS_2048_677,24.433242,23.600416,0.019971,1.345352,0.019971
P384_NTRU_HPS_2048_677,22.458161,21.522760,0.021506,1.659920,0.021506
P384_NTRU_HPS_2048_677,26.527577,25.652597,0.032357,1.581041,0.032357
P384_NTRU_HPS_2048_677,24.101413,23.233323,0.018341,1.466114,0.018341
P384_NTRU_HPS_2048_677,27.409866,25.079017,0.018444,1.376417,0.018444
P384_NTRU_HPS_2048_677,23.273167,22.512476,0.025012,1.354374,0.025012
P384_NTRU_HPS_2048_677,25.080449,24.094376,0.017364,1.479581,0.017364
P384_NTRU_HPS_2048_677,22.980282,22.080544,0.029423,1.516881,0.029423
P384_NTRU_HPS_2048_677,32.386368,30.821832,0.030109,1.420251,0.030109
P384_NTRU_HPS_2048_677,26.122374,23.659541,0.017049,1.477331,0.017049
P384_NTRU_HPS_2048_677,26.953984,26.128831,0.020750,2.080298,0.020750
P384_NTRU_HPS_2048_677,22.752907,20.643044,0.009702,0.556339,0.009702
P384_NTRU_HPS_2048_677,24.779330,22.853403,0.019350,1.354986,0.019350
P384_NTRU_HPS_2048_677,27.651899,26.824886,0.018306,1.386992,0.018306
P384_NTRU_HPS_2048_677,25.370609,23.318360,0.018233,1.478030,0.018233
P384_NTRU_HPS_2048_677,27.080059,24.640649,0.022563,1.483871,0.022563
P384_NTRU_HPS_2048_677,17.293615,16.147731,0.011668,0.588501,0.011668
P384_NTRU_HPS_2048_677,13.936125,13.164663,0.007048,0.445736,0.007048
P384_NTRU_HPS_2048_677,22.251056,21.348730,0.034695,1.557902,0.034695
P384_NTRU_HPS_2048_677,22.316747,21.395110,0.019825,1.563972,0.019825
P384_NTRU_HPS_2048_677,23.631985,22.802092,0.019154,1.525029,0.019154
P384_NTRU_HPS_2048_677,15.053524,14.123316,0.006389,0.456074,0.006389
P384_NTRU_HPS_2048_677,32.484500,30.835320,0.019020,1.610684,0.019020
P384_NTRU_HPS_2048_677,26.938193,25.875870,0.018761,1.500911,0.018761
P384_NTRU_HPS_2048_677,26.397782,24.088156,0.020147,1.515330,0.020147
P384_NTRU_HPS_2048_677,25.439414,23.706350,0.016998,1.395517,0.016998
P384_NTRU_HPS_2048_677,19.699958,18.807959,0.017139,1.442795,0.017139
P384_NTRU_HPS_2048_677,23.361154,22.418826,0.016476,1.417823,0.016476
P384_NTRU_HPS_2048_677,23.464815,22.626233,0.022038,1.348871,0.022038
P384_NTRU_HPS_2048_677,30.021565,28.464700,0.016268,1.512326,0.016268
P384_NTRU_HPS_2048_677,24.696256,23.110685,0.022310,1.444152,0.022310
P384_NTRU_HPS_2048_677,29.521226,28.156801,0.018872,1.594616,0.018872
P384_NTRU_HPS_2048_677,27.884693,25.042952,0.020159,1.487780,0.020159
P384_NTRU_HPS_2048_677,25.561944,24.418098,0.021814,1.431258,0.021814
P384_NTRU_HPS_2048_677,21.830926,20.774201,0.020403,1.593040,0.020403
P384_NTRU_HPS_2048_677,26.973974,24.482573,0.016967,1.370930,0.016967
P384_NTRU_HPS_2048_677,21.099697,20.159451,0.019438,1.567905,0.019438
P384_NTRU_HPS_2048_677,26.355511,23.979508,0.017527,1.426912,0.017527
P384_NTRU_HPS_2048_677,24.075179,22.304627,0.016216,1.424364,0.016216
P384_NTRU_HPS_2048_677,25.646919,24.090344,0.016601,1.566108,0.016601
P384_NTRU_HPS_2048_677,25.418039,22.899829,0.021041,1.634126,0.021041
P384_NTRU_HPS_2048_677,21.800033,20.928926,0.019520,1.292221,0.019520
P384_NTRU_HPS_2048_677,23.312796,21.793579,0.017530,2.171990,0.017530
P384_NTRU_HPS_2048_677,24.360113,23.560266,0.019243,1.464993,0.019243
P384_NTRU_HPS_2048_677,31.237595,29.843128,0.022511,1.486216,0.022511
P384_NTRU_HPS_2048_677,26.977939,24.590747,0.018346,1.347013,0.018346
P384_NTRU_HPS_2048_677,24.951427,24.022717,0.020454,1.379953,0.020454
P384_NTRU_HPS_2048_677,19.488332,18.640059,0.006589,0.451464,0.006589
P384_NTRU_HPS_2048_677,21.335198,20.582764,0.035243,1.672324,0.035243
P384_NTRU_HPS_2048_677,27.696611,26.956858,0.018874,1.449391,0.018874
P384_NTRU_HPS_2048_677,21.762566,20.803725,0.018318,1.510515,0.018318
P384_NTRU_HPS_2048_677,26.244784,24.693531,0.023034,1.355399,0.023034
P384_NTRU_HPS_2048_677,24.792839,23.949114,0.018776,1.481410,0.018776
P384_NTRU_HPS_2048_677,22.471331,21.273172,0.019853,1.477592,0.019853
P384_NTRU_HPS_2048_677,32.150911,30.659541,0.019144,1.538333,0.019144
P384_NTRU_HPS_2048_677,23.240854,22.361767,0.017416,1.822376,0.017416
P384_NTRU_HPS_2048_677,25.301441,22.730108,0.028143,1.468970,0.028143
P384_NTRU_HPS_2048_677,23.778569,22.839835,0.035723,1.563154,0.035723
P384_NTRU_HPS_2048_677,24.658257,22.722107,0.026182,1.445633,0.026182
P384_NTRU_HPS_2048_677,18.812868,17.946732,0.038135,1.513897,0.038135
P384_NTRU_HPS_2048_677,21.795922,21.103427,0.018668,1.724599,0.018668
P384_NTRU_HPS_2048_677,21.891642,20.598148,0.033134,1.591516,0.033134
P384_NTRU_HPS_2048_677,28.502840,26.194953,0.020459,1.528995,0.020459
P384_NTRU_HPS_2048_677,28.676626,26.791688,0.025049,1.365670,0.025049
P384_NTRU_HPS_2048_677,26.876135,25.832929,0.032126,1.707491,0.032126
P384_NTRU_HPS_2048_677,24.545724,22.907112,0.023926,1.589457,0.023926
P384_NTRU_HPS_2048_677,30.737926,29.294994,0.020714,1.382995,0.020714
P384_NTRU_HPS_2048_677,24.507345,22.219713,0.017178,1.774085,0.017178
P384_NTRU_HPS_2048_677,26.159675,25.194269,0.023495,1.807270,0.023495
P384_NTRU_HPS_2048_677,29.886692,27.939868,0.021908,1.429781,0.021908
P384_NTRU_HPS_2048_677,32.133492,30.205465,0.044974,1.592845,0.044974
P384_NTRU_HPS_2048_677,26.020615,24.934752,0.028268,1.683161,0.028268
P384_NTRU_HPS_2048_677,21.491999,19.947171,0.021652,1.510093,0.021652
P384_NTRU_HPS_2048_677,21.003066,20.109629,0.017688,1.370467,0.017688
P384_NTRU_HPS_2048_677,28.947643,26.794075,0.017135,1.239499,0.017135
P384_NTRU_HPS_2048_677,21.423010,20.489225,0.018350,1.537954,0.018350
P384_NTRU_HPS_2048_677,27.629233,26.814867,0.019347,1.483903,0.019347
P384_NTRU_HPS_2048_677,16.389958,15.309955,0.018066,0.534136,0.018066
P384_NTRU_HPS_2048_677,17.460143,16.636482,0.009049,0.651577,0.009049
P384_NTRU_HPS_2048_677,25.535808,24.737531,0.035360,1.589685,0.035360
P384_NTRU_HPS_2048_677,26.634694,24.428187,0.026976,1.569025,0.026976
P384_NTRU_HPS_2048_677,26.247846,25.478466,0.018739,1.429742,0.018739
P384_NTRU_HPS_2048_677,32.489577,30.228852,0.023005,1.554042,0.023005
P384_NTRU_HPS_2048_677,19.733594,18.938724,0.016526,1.485485,0.016526
P384_NTRU_HPS_2048_677,22.862938,21.967272,0.018478,1.469215,0.018478
P384_NTRU_HPS_2048_677,18.228542,17.494817,0.018670,1.652435,0.018670
P384_NTRU_HPS_2048_677,22.816347,21.413801,0.021800,1.533514,0.021800
P384_NTRU_HPS_2048_677,23.643593,21.984141,0.028109,1.507079,0.028109
P384_NTRU_HPS_2048_677,25.805666,25.001053,0.018940,1.461793,0.018940
P384_NTRU_HPS_2048_677,27.162122,25.459306,0.016778,1.526524,0.016778
P384_NTRU_HPS_2048_677,21.396789,20.502822,0.021791,1.488576,0.021791
P384_NTRU_HPS_2048_677,26.598584,25.730654,0.035586,1.578028,0.035586
P384_NTRU_HPS_2048_677,25.691033,24.769995,0.039346,1.617050,0.039346
P384_NTRU_HPS_2048_677,20.271843,17.884098,0.021072,1.719227,0.021072
P384_NTRU_HPS_2048_677,21.918999,21.183136,0.021327,1.482362,0.021327
P384_NTRU_HPS_2048_677,21.484045,19.632206,0.019432,1.447726,0.019432
P384_NTRU_HPS_2048_677,22.692925,21.934516,0.020896,1.425613,0.020896
P384_NTRU_HPS_2048_677,25.192040,24.275664,0.018594,1.513380,0.018594
P384_NTRU_HPS_2048_677,26.050726,23.681735,0.020081,1.480742,0.020081
P384_NTRU_HPS_2048_677,25.011794,24.130113,0.016777,1.475161,0.016777
P384_NTRU_HPS_2048_677,21.419551,20.624710,0.020227,1.495399,0.020227
P384_NTRU_HPS_2048_677,30.697209,29.087321,0.018692,1.491092,0.018692
P384_NTRU_HPS_2048_677,24.612978,23.335629,0.017029,1.455143,0.017029
P384_NTRU_HPS_2048_677,27.875427,26.192154,0.021670,1.501455,0.021670
P384_NTRU_HPS_2048_677,26.690394,25.281030,0.020414,1.511464,0.020414
P384_NTRU_HPS_2048_677,26.059224,25.195572,0.017237,1.441619,0.017237
P384_NTRU_HPS_2048_677,21.921341,20.564414,0.021790,1.497039,0.021790
P384_NTRU_HPS_2048_677,22.347028,21.274689,0.032861,1.492230,0.032861
P384_NTRU_HPS_2048_677,15.404806,14.550210,0.011401,0.476352,0.011401
P384_NTRU_HPS_2048_677,24.203005,23.443247,0.016717,1.395939,0.016717
P384_NTRU_HPS_2048_677,25.569414,23.631895,0.025919,1.648743,0.025919
P384_NTRU_HPS_2048_677,23.381504,21.937907,0.021623,1.519543,0.021623
P384_NTRU_HPS_2048_677,20.512381,19.704071,0.039175,1.574579,0.039175
P384_NTRU_HPS_2048_677,23.628827,22.796471,0.019046,1.485560,0.019046
P384_NTRU_HPS_2048_677,18.670078,17.835380,0.018111,1.697573,0.018111
P384_NTRU_HPS_2048_677,26.274914,24.961624,0.017337,1.381417,0.017337
P384_NTRU_HPS_2048_677,25.964134,23.538153,0.016979,1.449638,0.016979
P384_NTRU_HPS_2048_677,23.958567,21.928041,0.032831,1.442429,0.032831
P384_NTRU_HPS_2048_677,24.807995,23.216818,0.019565,1.574380,0.019565
P384_NTRU_HPS_2048_677,26.024290,24.619343,0.022934,1.486349,0.022934
P384_NTRU_HPS_2048_677,26.983591,26.097593,0.019783,1.612106,0.019783
P384_NTRU_HPS_2048_677,26.346569,25.526518,0.024225,1.496904,0.024225
P384_NTRU_HPS_2048_677,29.554705,27.957474,0.031942,1.594541,0.031942
P384_NTRU_HPS_2048_677,23.120519,22.263619,0.018614,1.525140,0.018614
P384_NTRU_HPS_2048_677,24.629430,23.252266,0.018430,1.487008,0.018430
P384_NTRU_HPS_2048_677,30.499993,28.422561,0.017854,1.961415,0.017854
P384_NTRU_HPS_2048_677,21.850228,20.457024,0.016947,1.469811,0.016947
P384_NTRU_HPS_2048_677,22.652193,21.799650,0.018418,1.372645,0.018418
P384_NTRU_HPS_2048_677,18.041722,17.015715,0.030104,1.459380,0.030104
P384_NTRU_HPS_2048_677,26.761152,26.003612,0.017610,1.498752,0.017610
P384_NTRU_HPS_2048_677,23.211723,22.300652,0.018988,1.617951,0.018988
P384_NTRU_HPS_2048_677,26.132683,25.327255,0.020608,1.409801,0.020608
P384_NTRU_HPS_2048_677,27.719114,26.881053,0.016410,1.508050,0.016410
P384_NTRU_HPS_2048_677,22.289096,21.312247,0.041698,1.666568,0.041698
P384_NTRU_HPS_2048_677,26.505740,25.624936,0.035616,1.490056,0.035616
P384_NTRU_HPS_2048_677,27.885081,25.553879,0.017663,1.808332,0.017663
P384_NTRU_HPS_2048_677,22.466601,21.561551,0.062304,1.639788,0.062304
P384_NTRU_HPS_2048_677,23.645765,22.844076,0.026055,1.750858,0.026055
P384_NTRU_HPS_2048_677,15.526185,14.679495,0.008895,0.510586,0.008895
P384_NTRU_HPS_2048_677,28.472750,26.764903,0.020054,1.667397,0.020054
P384_NTRU_HPS_2048_677,21.590802,20.798184,0.030381,1.994974,0.030381
P384_NTRU_HPS_2048_677,25.892785,25.063130,0.017280,1.519749,0.017280
P384_NTRU_HPS_2048_677,24.254424,23.432809,0.034262,1.451774,0.034262
P384_NTRU_HPS_2048_677,29.371459,28.360442,0.016439,1.458637,0.016439
P384_NTRU_HPS_2048_677,30.246524,29.434729,0.017660,1.387704,0.017660
P384_NTRU_HPS_2048_677,22.409603,21.474624,0.019006,2.437956,0.019006
P384_NTRU_HPS_2048_677,22.868324,21.972575,0.017298,1.450300,0.017298
P384_NTRU_HPS_2048_677,25.000449,24.101082,0.018826,1.457179,0.018826
P384_NTRU_HPS_2048_677,26.043790,25.251569,0.022095,1.645870,0.022095
P384_NTRU_HPS_2048_677,27.862133,26.273620,0.018823,1.563073,0.018823
P384_NTRU_HPS_2048_677,24.925114,22.901503,0.018936,1.416395,0.018936
P384_NTRU_HPS_2048_677,21.970487,20.534953,0.024804,1.460075,0.024804
P384_NTRU_HPS_2048_677,25.652694,24.702821,0.017284,1.349204,0.017284
P384_NTRU_HPS_2048_677,23.432289,22.493088,0.021442,1.393270,0.021442
P384_NTRU_HPS_2048_677,26.612490,25.514036,0.025356,1.440582,0.025356
P384_NTRU_HPS_2048_677,23.725197,22.910487,0.020995,1.484355,0.020995
P384_NTRU_HPS_2048_677,20.892327,20.062653,0.018484,1.568751,0.018484
P384_NTRU_HPS_2048_677,29.093561,27.407129,0.018441,1.467807,0.018441
P384_NTRU_HPS_2048_677,23.867735,22.953238,0.023149,1.421206,0.023149
P384_NTRU_HPS_2048_677,27.666109,26.906116,0.035410,1.556654,0.035410
P384_NTRU_HPS_2048_677,25.289131,23.444961,0.017016,1.364877,0.017016
P384_NTRU_HPS_2048_677,21.810101,21.031387,0.027729,1.505785,0.027729
P384_NTRU_HPS_2048_677,25.382210,24.527776,0.017397,1.434522,0.017397
P384_NTRU_HPS_2048_677,24.854436,23.140622,0.017781,1.290305,0.017781
P384_NTRU_HPS_2048_677,22.768721,21.960771,0.018229,1.433479,0.018229
P384_NTRU_HPS_2048_677,20.809904,20.047047,0.017678,1.385768,0.017678
P384_NTRU_HPS_2048_677,22.270998,21.496292,0.022343,1.449423,0.022343
P384_NTRU_HPS_2048_677,23.287703,22.395893,0.018736,1.489617,0.018736
P384_NTRU_HPS_2048_677,26.974963,24.527900,0.016988,1.503576,0.016988
P384_NTRU_HPS_2048_677,19.711529,18.565160,0.011751,0.474838,0.011751
P384_NTRU_HPS_2048_677,21.741740,20.804212,0.022677,1.481970,0.022677
P384_NTRU_HPS_2048_677,26.406486,25.536867,0.018568,1.542835,0.018568
P384_NTRU_HPS_2048_677,23.087351,22.228856,0.016982,1.531749,0.016982
P384_NTRU_HPS_2048_677,21.704680,20.861258,0.018633,1.465442,0.018633
P384_NTRU_HPS_2048_677,31.622373,30.031915,0.032652,1.541537,0.032652
P384_NTRU_HPS_2048_677,18.026371,17.123288,0.030669,1.495969,0.030669
P384_NTRU_HPS_2048_677,22.529867,21.584389,0.017154,1.347542,0.017154
P384_NTRU_HPS_2048_677,26.308940,24.501326,0.019714,1.523132,0.019714
P384_NTRU_HPS_2048_677,24.372373,23.402043,0.018609,1.460256,0.018609
P384_NTRU_HPS_2048_677,24.266580,23.455646,0.017020,1.358374,0.017020
P384_NTRU_HPS_2048_677,21.220256,20.395155,0.032088,1.564323,0.032088
P384_NTRU_HPS_2048_677,22.259742,21.454979,0.017343,1.466943,0.017343
P384_NTRU_HPS_2048_677,24.698563,23.948709,0.021816,1.696346,0.021816
P384_NTRU_HPS_2048_677,29.962009,29.063422,0.023768,1.609559,0.023768
P384_NTRU_HPS_2048_677,25.493948,24.446429,0.038014,1.594740,0.038014
P384_NTRU_HPS_2048_677,21.579976,20.464835,0.019114,1.389245,0.019114
P384_NTRU_HPS_2048_677,26.034209,25.036978,0.016855,1.453171,0.016855
P384_NTRU_HPS_2048_677,26.471705,24.013786,0.021444,1.611087,0.021444
P384_NTRU_HPS_2048_677,22.710888,21.877234,0.017982,1.497214,0.017982
P384_NTRU_HPS_2048_677,23.260753,22.469056,0.016809,1.355148,0.016809
P384_NTRU_HPS_2048_677,23.787004,21.879409,0.017643,1.348863,0.017643
P384_NTRU_HPS_2048_677,27.178891,25.453613,0.022298,1.368636,0.022298
P384_NTRU_HPS_2048_677,23.027865,22.216659,0.017731,1.448269,0.017731
P384_NTRU_HPS_2048_677,23.977709,23.012481,0.017564,1.373097,0.017564
P384_NTRU_HPS_2048_677,24.221555,23.280060,0.025502,1.397323,0.025502
P384_NTRU_HPS_2048_677,25.406254,24.438926,0.018213,1.609423,0.018213
P384_NTRU_HPS_2048_677,36.777372,35.228010,0.017333,1.346989,0.017333
P384_NTRU_HPS_2048_677,19.618719,18.714905,0.019233,1.393944,0.019233
P384_NTRU_HPS_2048_677,27.215116,26.397608,0.017807,1.528315,0.017807
P384_NTRU_HPS_2048_677,19.945203,18.976572,0.006415,0.559345,0.006415
P384_NTRU_HPS_2048_677,21.548011,20.520144,0.021776,1.515019,0.021776
P384_NTRU_HPS_2048_677,22.445804,21.688868,0.032489,1.630814,0.032489
P384_NTRU_HPS_2048_677,25.997127,23.559412,0.017286,1.466237,0.017286
P384_NTRU_HPS_2048_677,26.587609,25.719710,0.019125,1.515676,0.019125
P384_NTRU_HPS_2048_677,33.890945,33.061945,0.022188,1.477494,0.022188
P384_NTRU_HPS_2048_677,26.945903,25.258097,0.023254,1.518341,0.023254
P384_NTRU_HPS_2048_677,22.616039,21.698968,0.017323,1.578587,0.017323
P384_NTRU_HPS_2048_677,18.416206,17.276280,0.021032,1.546296,0.021032
P384_NTRU_HPS_2048_677,22.378829,21.571189,0.021948,1.516745,0.021948
P384_NTRU_HPS_2048_677,23.806918,22.828201,0.017127,1.485121,0.017127
P384_NTRU_HPS_2048_677,20.913856,19.690151,0.018808,1.407401,0.018808
P384_NTRU_HPS_2048_677,25.119336,24.196383,0.015968,1.286632,0.015968
P384_NTRU_HPS_2048_677,28.013006,25.455500,0.016989,1.505318,0.016989
P384_NTRU_HPS_2048_677,26.529102,25.727083,0.021161,1.500387,0.021161
P384_NTRU_HPS_2048_677,23.734104,22.514118,0.031381,1.685747,0.031381
P384_NTRU_HPS_2048_677,21.297937,20.464347,0.018807,1.564295,0.018807
P384_NTRU_HPS_2048_677,26.537974,25.713951,0.018720,1.472322,0.018720
P384_NTRU_HPS_2048_677,20.710768,19.866755,0.022109,1.545639,0.022109
P384_NTRU_HPS_2048_677,22.414128,21.260053,0.021435,1.490223,0.021435
P384_NTRU_HPS_2048_677,17.425160,16.539310,0.017959,1.418333,0.017959
P384_NTRU_HPS_2048_677,22.709023,21.425227,0.017546,1.404497,0.017546
P384_NTRU_HPS_2048_677,28.292124,26.960889,0.018753,1.492848,0.018753
P384_NTRU_HPS_2048_677,27.730957,25.978447,0.017508,1.492985,0.017508
P384_NTRU_HPS_2048_677,23.663288,22.736738,0.022314,1.489170,0.022314
P384_NTRU_HPS_2048_677,24.652543,23.073924,0.018493,2.235942,0.018493
P384_NTRU_HPS_2048_677,21.496486,20.592154,0.018715,1.475950,0.018715
P384_NTRU_HPS_2048_677,26.265275,25.437727,0.018095,1.386225,0.018095
P384_NTRU_HPS_2048_677,25.084631,23.395152,0.017303,1.406615,0.017303
P384_NTRU_HPS_2048_677,22.964209,21.228135,0.027228,1.552340,0.027228
P384_NTRU_HPS_2048_677,24.125806,21.891737,0.020512,1.473927,0.020512
P384_NTRU_HPS_2048_677,26.668277,25.858191,0.019258,1.494394,0.019258
P384_NTRU_HPS_2048_677,26.348438,25.589400,0.018525,1.495762,0.018525
P384_NTRU_HPS_2048_677,21.664685,20.301335,0.016509,1.328553,0.016509
P384_NTRU_HPS_2048_677,23.682684,22.007697,0.020299,1.389524,0.020299
P384_NTRU_HPS_2048_677,25.319680,23.735436,0.016918,1.376603,0.016918
P384_NTRU_HPS_2048_677,30.444093,29.123510,0.019228,1.617870,0.019228
P384_NTRU_HPS_2048_677,15.262425,14.408754,0.007223,0.526176,0.007223
P384_NTRU_HPS_2048_677,15.232334,14.293244,0.008835,0.461886,0.008835
P384_NTRU_HPS_2048_677,21.496056,20.635340,0.020031,1.483037,0.020031
P384_NTRU_HPS_2048_677,25.613641,23.432082,0.020800,1.500548,0.020800
P384_NTRU_HPS_2048_677,23.245244,22.408689,0.016145,1.308354,0.016145
P384_NTRU_HPS_2048_677,21.652120,20.693700,0.010634,0.718842,0.010634
P384_NTRU_HPS_2048_677,29.828904,28.887199,0.019466,1.462291,0.019466
P384_NTRU_HPS_2048_677,33.909251,32.246319,0.018734,1.474389,0.018734
P384_NTRU_HPS_2048_677,22.207145,21.068539,0.023161,1.515554,0.023161
P384_NTRU_HPS_2048_677,23.502963,22.441863,0.017262,1.509320,0.017262
P384_NTRU_HPS_2048_677,21.216779,20.308509,0.019922,1.508947,0.019922
P384_NTRU_HPS_2048_677,25.820199,25.013189,0.018903,1.586472,0.018903
P384_NTRU_HPS_2048_677,29.350043,27.870803,0.017950,1.437030,0.017950
P384_NTRU_HPS_2048_677,21.715642,20.872432,0.019012,1.533074,0.019012
P384_NTRU_HPS_2048_677,26.343686,25.417265,0.021105,1.512842,0.021105
P384_NTRU_HPS_2048_677,23.481494,22.580349,0.071105,1.460388,0.071105
P384_NTRU_HPS_2048_677,17.588816,16.862603,0.023490,1.541637,0.023490
P384_NTRU_HPS_2048_677,23.100656,22.243571,0.016980,1.529456,0.016980
P384_NTRU_HPS_2048_677,26.889149,24.515986,0.026905,1.449048,0.026905
P384_NTRU_HPS_2048_677,24.979271,24.107368,0.027684,1.502608,0.027684
P384_NTRU_HPS_2048_677,25.115940,23.258723,0.023430,1.492087,0.023430
P384_NTRU_HPS_2048_677,28.916044,26.817301,0.020002,1.667836,0.020002
P384_NTRU_HPS_2048_677,24.302222,23.501033,0.028535,1.458464,0.028535
P384_NTRU_HPS_2048_677,24.906211,23.331694,0.018506,1.374957,0.018506
P384_NTRU_HPS_2048_677,23.157882,21.486965,0.034812,1.532161,0.034812
P384_NTRU_HPS_2048_677,24.627664,22.113523,0.016910,1.406614,0.016910
P384_NTRU_HPS_2048_677,26.357924,25.548428,0.018654,1.352219,0.018654
P384_NTRU_HPS_2048_677,24.082534,23.303205,0.017240,1.467072,0.017240
P384_NTRU_HPS_2048_677,25.183485,23.423468,0.019716,1.503106,0.019716
P384_NTRU_HPS_2048_677,24.235412,23.194958,0.022729,1.477443,0.022729
P384_NTRU_HPS_2048_677,20.367192,19.483987,0.021221,1.568245,0.021221
P384_NTRU_HPS_2048_677,19.724954,18.240377,0.009865,0.482372,0.009865
P384_NTRU_HPS_2048_677,23.717849,22.918085,0.029946,1.524000,0.029946
P384_NTRU_HPS_2048_677,24.646276,23.109852,0.017309,1.476372,0.017309
P384_NTRU_HPS_2048_677,20.001472,19.143159,0.016560,1.491150,0.016560
P384_NTRU_HPS_2048_677,23.098170,22.338776,0.017838,1.378072,0.017838
P384_NTRU_HPS_2048_677,24.633980,23.798215,0.029006,1.571576,0.029006
P384_NTRU_HPS_2048_677,28.244832,26.214348,0.018819,1.638248,0.018819
P384_NTRU_HPS_2048_677,24.564784,23.645150,0.021333,1.464100,0.021333
P384_NTRU_HPS_2048_677,21.610037,20.743389,0.017032,1.470038,0.017032
P384_NTRU_HPS_2048_677,19.995834,18.183503,0.017457,1.438378,0.017457
P384_NTRU_HPS_2048_677,33.610962,32.457882,0.026739,1.570494,0.026739
P384_NTRU_HPS_2048_677,26.182359,25.352877,0.045383,1.650516,0.045383
P384_NTRU_HPS_2048_677,27.868664,27.011866,0.020581,1.759379,0.020581
P384_NTRU_HPS_2048_677,26.100964,25.265303,0.019964,1.479805,0.019964
P384_NTRU_HPS_2048_677,24.006794,22.609932,0.017897,1.449688,0.017897
P384_NTRU_HPS_2048_677,26.214056,25.309930,0.016641,1.343564,0.016641
P384_NTRU_HPS_2048_677,25.737450,24.905544,0.034833,1.619184,0.034833
P384_NTRU_HPS_2048_677,26.409814,24.054499,0.023522,1.424505,0.023522
P384_NTRU_HPS_2048_677,27.370291,25.973716,0.018419,1.562999,0.018419
P384_NTRU_HPS_2048_677,26.378018,23.951244,0.018539,1.568206,0.018539
P384_NTRU_HPS_2048_677,29.984772,28.539739,0.019063,1.297898,0.019063
P384_NTRU_HPS_2048_677,24.786708,23.885205,0.018812,1.845607,0.018812
P384_NTRU_HPS_2048_677,22.993561,21.695970,0.017660,1.550396,0.017660
P384_NTRU_HPS_2048_677,24.576732,23.647565,0.038486,1.834765,0.038486
P384_NTRU_HPS_2048_677,22.750272,21.850575,0.018306,1.557199,0.018306
P384_NTRU_HPS_2048_677,24.149992,23.246037,0.023209,1.579379,0.023209
P384_NTRU_HPS_2048_677,22.520356,21.685073,0.018777,1.502033,0.018777
P384_NTRU_HPS_2048_677,27.354035,26.602283,0.021931,1.746971,0.021931
P384_NTRU_HPS_2048_677,23.880910,22.942582,0.024506,1.470227,0.024506
P384_NTRU_HPS_2048_677,21.038925,20.069513,0.022152,1.531560,0.022152
P384_NTRU_HPS_2048_677,16.534231,15.710847,0.009299,0.512296,0.009299
P384_NTRU_HPS_2048_677,23.034641,22.217695,0.044941,1.480646,0.044941
P384_NTRU_HPS_2048_677,27.177321,26.278676,0.017079,1.428391,0.017079
P384_NTRU_HPS_2048_677,20.849719,19.991068,0.019304,1.453964,0.019304
P384_NTRU_HPS_2048_677,21.302498,20.374235,0.027057,1.607208,0.027057
P384_NTRU_HPS_2048_677,30.586904,29.680930,0.018470,1.365863,0.018470
P384_NTRU_HPS_2048_677,30.778903,29.896960,0.022894,1.557638,0.022894
P384_NTRU_HPS_2048_677,27.034716,26.073250,0.020114,1.432494,0.020114
