algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_Kyber768,16.095904,14.768444,0.020261,0.449510,0.020261
P384_Kyber768,22.950420,22.039015,0.019835,1.299565,0.019835
P384_Kyber768,28.061837,25.610485,0.020586,1.312809,0.020586
P384_Kyber768,26.900958,25.882758,0.023631,1.373991,0.023631
P384_Kyber768,27.625806,26.033935,0.018968,1.239301,0.018968
P384_Kyber768,26.352246,24.448262,0.022434,1.321180,0.022434
P384_Kyber768,22.607300,21.780608,0.030592,1.441489,0.030592
P384_Kyber768,23.317221,22.540392,0.019806,1.355583,0.019806
P384_Kyber768,22.969695,22.073983,0.041150,1.358409,0.041150
P384_Kyber768,22.340866,21.590681,0.021961,1.188410,0.021961
P384_Kyber768,27.627955,25.889330,0.045372,1.432556,0.045372
P384_Kyber768,27.703931,25.969408,0.019928,1.214740,0.019928
P384_Kyber768,23.311607,22.505722,0.019675,1.788760,0.019675
P384_Kyber768,22.261783,21.448852,0.020180,1.200399,0.020180
P384_Kyber768,25.518247,24.643413,0.037128,1.496236,0.037128
P384_Kyber768,24.128058,23.236647,0.034999,1.318200,0.034999
P384_Kyber768,28.803771,27.243194,0.020668,1.368106,0.020668
P384_Kyber768,24.616982,23.111199,0.019194,1.294639,0.019194
P384_Kyber768,25.503515,24.674044,0.022315,1.468552,0.022315
P384_Kyber768,27.021299,26.116372,0.019429,1.413743,0.019429
P384_Kyber768,20.551723,19.718981,0.025986,1.444765,0.025986
P384_Kyber768,23.876284,23.035605,0.019014,1.188535,0.019014
P384_Kyber768,26.982775,25.317646,0.037624,1.436069,0.037624
P384_Kyber768,20.285318,18.347220,0.019627,1.203993,0.019627
P384_Kyber768,20.809585,19.901497,0.028679,1.335119,0.028679
P384_Kyber768,26.356436,25.016891,0.019623,1.351670,0.019623
P384_Kyber768,22.107229,21.258590,0.019238,1.225520,0.019238
P384_Kyber768,22.715109,21.923373,0.018360,1.318609,0.018360
P384_Kyber768,20.614937,19.781516,0.020408,1.318558,0.020408
P384_Kyber768,29.844565,28.324275,0.025824,1.207608,0.025824
P384_Kyber768,26.192557,25.339621,0.009345,0.708709,0.009345
P384_Kyber768,26.674667,25.029325,0.042264,1.452664,0.042264
P384_Kyber768,23.381876,21.386869,0.018890,1.353684,0.018890
P384_Kyber768,28.209467,26.943657,0.020917,1.406020,0.020917
P384_Kyber768,25.538734,24.431908,0.025773,1.397520,0.025773
P384_Kyber768,26.972587,26.032239,0.018525,1.161441,0.018525
P384_Kyber768,20.951102,20.045533,0.034452,1.328323,0.034452
P384_Kyber768,21.763081,21.050072,0.039340,1.369273,0.039340
P384_Kyber768,22.771390,22.016292,0.019879,1.246041,0.019879
P384_Kyber768,27.128217,25.597498,0.019339,1.199988,0.019339
P384_Kyber768,23.142845,22.388540,0.033947,1.320900,0.033947
P384_Kyber768,21.021899,20.166688,0.022347,1.255595,0.022347
P384_Kyber768,26.874881,25.406935,0.018887,1.304002,0.018887
P384_Kyber768,20.991950,20.115042,0.020837,1.353109,0.020837
P384_Kyber768,28.682574,26.910724,0.022098,1.232908,0.022098
P384_Kyber768,24.300724,23.466442,0.019487,1.301471,0.019487
P384_Kyber768,23.321484,22.495778,0.025048,1.442680,0.025048
P384_Kyber768,21.427775,20.671875,0.046819,1.284899,0.046819
P384_Kyber768,27.661377,26.006737,0.018603,1.324484,0.018603
P384_Kyber768,22.623613,21.051733,0.033733,1.310017,0.033733
P384_Kyber768,28.503935,26.993358,0.019946,1.421699,0.019946
P384_Kyber768,24.636092,23.068696,0.024437,1.366145,0.024437
P384_Kyber768,25.073053,24.189620,0.039614,1.541819,0.039614
P384_Kyber768,24.786671,22.864482,0.019568,1.203933,0.019568
P384_Kyber768,25.851391,25.004722,0.025695,1.382828,0.025695
P384_Kyber768,23.212097,22.286178,0.019163,1.284223,0.019163
P384_Kyber768,22.921846,20.495731,0.017401,1.293956,0.017401
P384_Kyber768,25.668083,24.836775,0.025750,1.269838,0.025750
P384_Kyber768,24.303045,23.275737,0.018425,1.854045,0.018425
P384_Kyber768,22.617547,21.784641,0.023976,1.231629,0.023976
P384_Kyber768,24.900521,23.700075,0.019187,1.191885,0.019187
P384_Kyber768,15.117897,14.215205,0.008519,0.408700,0.008519
P384_Kyber768,27.614232,26.573027,0.028779,1.230933,0.028779
P384_Kyber768,22.073773,21.146682,0.018382,1.826727,0.018382
P384_Kyber768,19.589615,18.441350,0.020239,1.313550,0.020239
P384_Kyber768,24.269913,23.404554,0.039398,1.449199,0.039398
P384_Kyber768,20.415748,19.438016,0.024377,1.358636,0.024377
P384_Kyber768,26.078084,25.195320,0.022711,1.253183,0.022711
P384_Kyber768,28.126628,25.684708,0.020568,1.261398,0.020568
P384_Kyber768,17.959338,17.071835,0.018686,1.347335,0.018686
P384_Kyber768,27.541628,26.669260,0.024061,1.358741,0.024061
P384_Kyber768,25.781526,24.054577,0.020426,1.290446,0.020426
P384_Kyber768,29.456486,28.509998,0.029460,1.515773,0.029460
P384_Kyber768,21.920408,21.010013,0.023083,1.684820,0.023083
P384_Kyber768,27.679880,26.001485,0.021413,1.321674,0.021413
P384_Kyber768,31.404769,30.146489,0.019897,1.236127,0.019897
P384_Kyber768,31.164539,29.964147,0.035535,1.330568,0.035535
P384_Kyber768,19.275828,18.357184,0.018826,1.226553,0.018826
P384_Kyber768,23.318028,21.158152,0.015147,0.969257,0.015147
P384_Kyber768,21.849903,20.691642,0.018449,1.209942,0.018449
P384_Kyber768,38.249633,37.022517,0.018893,1.327929,0.018893
P384_Kyber768,23.674978,22.855307,0.019663,1.382018,0.019663
P384_Kyber768,22.953528,22.080144,0.019140,1.204594,0.019140
P384_Kyber768,29.539467,26.524402,0.021357,1.370098,0.021357
P384_Kyber768,24.338838,23.130798,0.040048,1.390817,0.040048
P384_Kyber768,26.801595,25.845739,0.020198,1.560155,0.020198
P384_Kyber768,21.502874,20.569077,0.021722,1.399012,0.021722
P384_Kyber768,28.204763,26.713722,0.025043,1.302454,0.025043
P384_Kyber768,27.469184,26.042953,0.031302,1.313772,0.031302
