algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HRSS_701,26.753519,25.703059,0.020614,1.346137,0.020614
P384_NTRU_HRSS_701,18.402728,17.500329,0.021895,1.443394,0.021895
P384_NTRU_HRSS_701,21.742477,20.713931,0.018538,1.470541,0.018538
P384_NTRU_HRSS_701,24.838826,23.797013,0.035891,1.564367,0.035891
P384_NTRU_HRSS_701,27.410066,25.806269,0.022173,1.623405,0.022173
P384_NTRU_HRSS_701,24.800154,24.057744,0.022464,1.489478,0.022464
P384_NTRU_HRSS_701,20.498994,19.665334,0.019015,1.519519,0.019015
P384_NTRU_HRSS_701,17.790677,16.812342,0.015081,0.482140,0.015081
P384_NTRU_HRSS_701,23.312069,22.233297,0.014657,0.446584,0.014657
P384_NTRU_HRSS_701,17.957130,17.044187,0.017943,1.501316,0.017943
P384_NTRU_HRSS_701,20.202662,19.404220,0.022186,1.418211,0.022186
P384_NTRU_HRSS_701,22.697469,21.756610,0.021529,1.455143,0.021529
P384_NTRU_HRSS_701,26.220956,25.312565,0.018221,1.383128,0.018221
P384_NTRU_HRSS_701,27.207495,26.334781,0.018861,1.348043,0.018861
P384_NTRU_HRSS_701,21.580651,20.669536,0.024104,1.407971,0.024104
P384_NTRU_HRSS_701,22.758449,21.565083,0.024926,1.550896,0.024926
P384_NTRU_HRSS_701,26.419763,25.561021,0.039651,1.602734,0.039651
P384_NTRU_HRSS_701,20.488843,19.600186,0.018606,1.474257,0.018606
P384_NTRU_HRSS_701,23.441118,22.599571,0.023725,1.378986,0.023725
P384_NTRU_HRSS_701,21.692411,20.836439,0.098186,1.562106,0.098186
P384_NTRU_HRSS_701,18.098907,17.086650,0.018359,1.515530,0.018359
P384_NTRU_HRSS_701,23.261451,22.372157,0.020252,1.472105,0.020252
P384_NTRU_HRSS_701,26.187489,24.103874,0.020668,1.573664,0.020668
P384_NTRU_HRSS_701,18.917442,18.008346,0.018009,1.539348,0.018009
P384_NTRU_HRSS_701,27.566720,26.632121,0.022264,1.601989,0.022264
P384_NTRU_HRSS_701,25.195555,23.523125,0.023901,1.487975,0.023901
P384_NTRU_HRSS_701,28.644702,26.579697,0.028054,1.611890,0.028054
P384_NTRU_HRSS_701,27.037069,26.073731,0.024052,1.489650,0.024052
P384_NTRU_HRSS_701,22.203059,21.056247,0.020687,1.588994,0.020687
P384_NTRU_HRSS_701,23.352548,22.451245,0.022431,1.364656,0.022431
P384_NTRU_HRSS_701,28.655546,26.089527,0.021556,1.430786,0.021556
P384_NTRU_HRSS_701,27.986595,26.099503,0.026724,1.688517,0.026724
P384_NTRU_HRSS_701,26.366245,24.730266,0.019356,1.406726,0.019356
P384_NTRU_HRSS_701,26.809457,25.061842,0.018964,1.345412,0.018964
P384_NTRU_HRSS_701,24.590036,23.807833,0.019154,1.565203,0.019154
P384_NTRU_HRSS_701,25.412973,23.624678,0.032135,1.459935,0.032135
P384_NTRU_HRSS_701,27.398747,26.594630,0.021787,1.467705,0.021787
P384_NTRU_HRSS_701,26.963977,26.075590,0.023533,1.717694,0.023533
P384_NTRU_HRSS_701,17.844784,16.881366,0.012790,0.484854,0.012790
P384_NTRU_HRSS_701,25.394958,24.575488,0.028147,1.497966,0.028147
P384_NTRU_HRSS_701,21.126293,20.229900,0.020070,1.758799,0.020070
P384_NTRU_HRSS_701,23.810901,23.075677,0.021946,1.378098,0.021946
P384_NTRU_HRSS_701,21.659110,20.784166,0.020790,1.518746,0.020790
P384_NTRU_HRSS_701,21.795330,20.679621,0.021288,1.512522,0.021288
P384_NTRU_HRSS_701,25.892587,24.913196,0.036347,1.608923,0.036347
P384_NTRU_HRSS_701,22.914826,22.160910,0.019937,1.531136,0.019937
P384_NTRU_HRSS_701,25.700397,24.914234,0.028017,1.583961,0.028017
P384_NTRU_HRSS_701,26.320287,24.850333,0.018517,1.457713,0.018517
P384_NTRU_HRSS_701,25.206715,23.104857,0.019605,1.393993,0.019605
P384_NTRU_HRSS_701,28.686014,27.057453,0.024907,1.398361,0.024907
P384_NTRU_HRSS_701,28.081042,26.153214,0.026390,1.393613,0.026390
P384_NTRU_HRSS_701,19.893134,19.013018,0.018312,1.528325,0.018312
P384_NTRU_HRSS_701,23.382440,22.465953,0.018371,1.393492,0.018371
P384_NTRU_HRSS_701,23.365413,22.556153,0.048355,1.521878,0.048355
P384_NTRU_HRSS_701,23.167595,22.249531,0.037848,1.566115,0.037848
P384_NTRU_HRSS_701,32.283374,30.413136,0.035649,1.465645,0.035649
P384_NTRU_HRSS_701,24.959419,24.081083,0.018894,1.472462,0.018894
P384_NTRU_HRSS_701,33.081045,32.001169,0.019041,1.382013,0.019041
P384_NTRU_HRSS_701,25.675365,23.585029,0.020613,1.496348,0.020613
P384_NTRU_HRSS_701,27.713172,25.851455,0.044092,1.483023,0.044092
P384_NTRU_HRSS_701,24.315871,23.550177,0.019150,1.467231,0.019150
P384_NTRU_HRSS_701,22.658885,21.737954,0.018853,1.339713,0.018853
P384_NTRU_HRSS_701,23.874945,22.933712,0.024525,1.513665,0.024525
P384_NTRU_HRSS_701,26.652660,25.725674,0.020267,1.557402,0.020267
P384_NTRU_HRSS_701,22.966761,22.140922,0.017927,1.365529,0.017927
P384_NTRU_HRSS_701,21.113140,20.131509,0.038468,1.578873,0.038468
P384_NTRU_HRSS_701,25.608938,24.215515,0.019029,1.468653,0.019029
P384_NTRU_HRSS_701,26.658839,25.833638,0.023957,1.510932,0.023957
P384_NTRU_HRSS_701,19.265960,18.427928,0.016437,0.468477,0.016437
P384_NTRU_HRSS_701,15.918789,14.591526,0.016839,0.445869,0.016839
P384_NTRU_HRSS_701,26.847236,26.022987,0.042705,1.630302,0.042705
P384_NTRU_HRSS_701,20.518712,19.531875,0.027390,1.585619,0.027390
