algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,305.057253,0.018201,0.265120
P256,304.850839,0.020780,0.273845
P256,307.025408,0.016603,0.266683
P256,305.949014,0.017808,0.931953
P256,304.719298,0.017964,0.245259
P256,304.529234,0.017333,0.256057
P256,304.604378,0.015463,0.280837
P256,303.879333,0.012005,0.944951
P256,303.838570,0.012731,0.879043
P256,304.337198,0.015092,1.399107
P256,302.929411,0.016139,0.275178
P256,306.646768,0.015962,0.236194
P256,306.127394,0.015172,0.236501
P256,304.925383,0.018534,0.326338
P256,304.764907,0.022112,0.256742
P256,306.766630,0.018630,1.294404
P256,304.544337,0.017212,0.291362
P256,306.424349,0.016370,0.232519
P256,304.177717,0.015065,1.444126
P256,306.904644,0.015204,0.233461
P256,304.453617,0.015238,1.833558
P256,305.044152,0.016148,0.236588
P256,304.856335,0.016349,0.268052
P256,304.603879,0.017164,0.230457
P256,305.193643,0.016077,0.242798
P256,302.880015,0.015114,0.242158
P256,304.499147,0.014002,0.261362
P256,304.192469,0.011782,1.310568
P256,305.279043,0.016677,0.333908
P256,303.047547,0.017439,0.289682
P256,306.705789,0.016421,0.244254
P256,302.761280,0.015360,0.268813
P256,306.089061,0.019324,1.051642
P256,302.975330,0.016384,0.273986
P256,304.266864,0.018766,1.286151
P256,304.367309,0.015675,1.069021
P256,304.136845,0.018884,1.250482
P256,304.027900,0.015067,1.027515
P256,302.936366,0.016208,0.258635
P256,303.917639,0.019869,1.051747
P256,303.130120,0.012782,0.313462
P256,303.059140,0.013259,0.225378
P256,304.082622,0.015787,0.232038
P256,304.914877,0.013932,0.375216
P256,304.730400,0.013305,0.237732
P256,302.973873,0.016036,0.278051
P256,302.811726,0.017152,0.245246
P256,304.994357,0.016447,0.236848
P256,304.685683,0.018458,1.400016
P256,304.658175,0.015906,0.214190
P256,302.704070,0.016574,0.274734
P256,304.559939,0.017376,1.337253
P256,303.856333,0.013519,0.305776
P256,306.825397,0.018379,2.033689
P256,304.881781,0.017419,0.300708
P256,305.584725,0.019105,0.237109
P256,306.928068,0.017065,2.096580
P256,303.801349,0.016138,0.236237
P256,306.263918,0.014980,0.236836
P256,302.670594,0.017907,0.287206
P256,305.037433,0.016048,0.243588
P256,306.014958,0.015618,0.233661
P256,302.895962,0.018349,0.206772
P256,302.781029,0.016503,0.239587
P256,307.448787,0.014244,2.319222
P256,303.931200,0.017357,1.236307
P256,306.554960,0.016331,0.240863
P256,302.977974,0.015233,0.271534
P256,304.957279,0.016557,0.279052
P256,304.334904,0.015789,0.240700
P256,303.930717,0.012375,0.997500
P256,303.021596,0.014249,0.280679
P256,304.665151,0.016803,0.262267
P256,305.502842,0.017453,0.238815
P256,304.250496,0.012569,1.229482
P256,304.687015,0.016792,0.279195
P256,304.476090,0.017543,0.248753
P256,302.893548,0.016130,0.237085
P256,302.595853,0.017295,0.245600
P256,306.799097,0.015041,1.943110
P256,305.505697,0.016870,0.863143
P256,302.863172,0.016554,0.260242
P256,303.094122,0.017113,0.200610
P256,305.401392,0.015631,0.261989
P256,303.016655,0.012395,0.307879
P256,304.937623,0.015665,2.158037
P256,305.907893,0.012828,1.343204
P256,302.826576,0.016022,0.314656
P256,304.953354,0.015105,0.287254
P256,302.905187,0.018485,0.283618
P256,305.245676,0.016363,0.237327
P256,305.068712,0.016381,0.252825
P256,303.654418,0.016239,1.012855
P256,302.809952,0.016348,0.234552
P256,302.835734,0.012833,0.245829
P256,302.727285,0.017384,0.286847
P256,302.726609,0.016166,0.251012
P256,302.772538,0.018444,0.249472
P256,304.030426,0.018632,1.302453
P256,305.159327,0.016307,0.259518
P256,304.501755,0.016142,0.247806
P256,304.519494,0.015779,0.237732
P256,304.749081,0.013885,2.005533
P256,302.979568,0.021421,0.251078
P256,304.604545,0.016117,0.253266
P256,304.745228,0.017322,2.051609
P256,304.511128,0.017361,1.754268
P256,303.524616,0.017341,1.008158
P256,304.762978,0.021476,0.261123
P256,302.933332,0.013770,0.257966
P256,304.820592,0.012607,2.109927
P256,303.807393,0.013796,0.930650
P256,307.039462,0.016328,0.257479
P256,304.614472,0.016112,0.241992
P256,307.314745,0.017200,1.925422
P256,305.293811,0.016868,0.231568
P256,304.304007,0.014900,1.312138
P256,302.895579,0.015655,0.220451
P256,303.026427,0.016997,0.273414
P256,304.528923,0.017211,0.277975
P256,302.907812,0.017780,0.261453
P256,305.078017,0.016297,0.260113
P256,306.020615,0.014938,0.252455
P256,304.790016,0.015180,0.236181
P256,304.247705,0.016244,0.236047
P256,306.917851,0.016213,0.240544
P256,305.452209,0.019016,2.454942
P256,304.647295,0.015382,0.208421
P256,304.741744,0.015229,0.235476
P256,304.971125,0.016132,0.238950
P256,306.839239,0.016186,0.236786
P256,302.923260,0.016259,0.236738
P256,304.648322,0.015317,0.239605
P256,303.226115,0.020971,0.262890
P256,303.266164,0.016593,0.613220
P256,306.985406,0.013545,1.848406
P256,304.422573,0.016302,0.265884
P256,304.345496,0.015692,0.246261
P256,305.255728,0.016064,0.262379
P256,302.991201,0.014092,0.206937
P256,302.965820,0.013513,0.309687
P256,306.544870,0.016858,2.052789
P256,302.768791,0.014894,0.279731
P256,304.921423,0.016479,0.236598
P256,303.851190,0.014757,1.125641
P256,303.750568,0.014214,1.143538
P256,305.150144,0.011359,0.272618
P256,304.142404,0.018611,1.346993
P256,305.172631,0.016367,0.236577
P256,304.761728,0.015893,0.264909
P256,304.065486,0.014450,0.270676
P256,304.722872,0.016497,0.252407
P256,306.331014,0.016622,0.259441
P256,303.058484,0.012743,0.222548
P256,306.829988,0.018735,1.563456
P256,304.054589,0.015508,0.221486
P256,302.853886,0.018617,0.261130
P256,305.126352,0.017370,0.293773
P256,305.160086,0.010818,0.237211
P256,305.178155,0.012096,0.242154
P256,305.836504,0.016595,1.246894
P256,305.202094,0.013932,2.244172
P256,302.817192,0.017789,0.253778
P256,306.722853,0.016338,0.235164
P256,306.850657,0.015685,0.237868
P256,305.746831,0.016658,1.250631
P256,304.650090,0.014067,0.233857
P256,305.264088,0.021354,0.234457
P256,302.941206,0.018157,0.303233
P256,304.073310,0.018474,0.239224
P256,306.817155,0.016375,0.238375
P256,305.098098,0.016164,0.236552
P256,306.343215,0.016589,1.182054
P256,304.801584,0.016551,0.235918
P256,304.881479,0.013867,0.308964
P256,304.232945,0.015487,1.171291
P256,302.927395,0.018060,0.220099
P256,304.930487,0.014105,0.271716
P256,305.536814,0.018550,1.037065
P256,302.833143,0.012694,0.236285
P256,302.972828,0.015894,0.254195
P256,304.900300,0.016302,0.240475
P256,305.320378,0.011309,0.233071
P256,302.599575,0.015852,0.251931
P256,302.820625,0.018851,0.293949
P256,303.230376,0.013675,0.252881
P256,302.893592,0.015160,0.219778
P256,302.830601,0.016096,0.275408
P256,304.432706,0.016443,0.238632
P256,304.100856,0.013449,1.125737
P256,304.879053,0.016165,0.267837
P256,302.794718,0.017237,0.237699
P256,304.741591,0.015097,0.237119
P256,302.724095,0.016319,0.258782
P256,305.187164,0.016250,0.238674
P256,303.351242,0.015078,0.605652
P256,302.957204,0.012720,0.269754
P256,305.911710,0.015316,0.236677
P256,306.426999,0.016313,0.239086
P256,304.868171,0.016300,0.338603
P256,304.780199,0.015186,0.257504
P256,303.449857,0.016600,0.922515
P256,305.214863,0.015895,0.903382
P256,302.899867,0.014250,0.286365
P256,302.796071,0.018604,0.202661
P256,302.916918,0.014079,0.264831
P256,303.785384,0.015080,0.972245
P256,305.357190,0.010886,0.236445
P256,302.784603,0.016189,0.268825
P256,304.490906,0.016273,0.240962
P256,304.122391,0.017641,0.233984
P256,304.702478,0.019712,1.731971
P256,303.084051,0.018016,0.231258
P256,306.289691,0.016201,0.272235
P256,304.589777,0.017930,1.934317
P256,304.384600,0.017237,0.219838
P256,306.804711,0.016625,0.238019
P256,302.967764,0.016634,0.251888
P256,302.800447,0.020378,0.246516
P256,302.957388,0.014625,0.252128
P256,302.912255,0.015811,0.257548
P256,302.826698,0.016683,0.252172
P256,304.404236,0.016367,0.250623
P256,304.057309,0.017520,1.177417
P256,303.006279,0.014241,0.317517
P256,303.757333,0.016115,0.897356
