algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,1.810948,0.003879,0.088846
P256,1.370822,0.004361,0.098984
P256,1.406367,0.003721,0.088985
P256,1.360262,0.004851,0.087386
P256,0.838404,0.003671,0.088741
P256,0.855888,0.003689,0.088136
P256,1.875664,0.005311,0.099436
P256,1.691850,0.007858,0.835764
P256,0.842362,0.003934,0.082500
P256,1.432298,0.004207,0.109859
P256,0.836603,0.004224,0.092413
P256,1.487193,0.003653,0.088397
P256,0.857099,0.004278,0.088467
P256,1.064784,0.004611,0.292979
P256,1.434921,0.004575,0.079020
P256,1.309366,0.003754,0.084865
P256,0.866630,0.004455,0.095209
P256,0.852276,0.004370,0.088099
P256,1.016871,0.007076,0.088769
P256,1.291970,0.003347,0.087465
P256,0.893633,0.003837,0.106445
P256,0.935124,0.006035,0.094753
P256,0.834192,0.004227,0.090657
P256,0.829876,0.004295,0.087173
P256,1.359186,0.003677,0.101702
P256,1.303504,0.004287,0.096453
P256,0.886883,0.004142,0.088117
P256,1.919632,0.005589,0.104773
P256,1.925249,0.004419,0.089049
P256,1.202001,0.005521,0.322384
P256,0.833810,0.003953,0.093413
P256,1.354409,0.003385,0.096653
P256,0.931758,0.003577,0.086566
P256,0.912024,0.004280,0.103103
P256,1.529352,0.003827,0.088980
P256,0.937716,0.004195,0.079702
P256,1.547295,0.003690,0.097935
P256,0.878425,0.004338,0.092436
P256,1.597809,0.004199,0.108137
P256,1.837835,0.005668,0.109071
P256,2.450820,0.004048,0.105135
P256,1.296644,0.003859,0.101813
P256,0.883335,0.004208,0.099781
P256,0.968969,0.004639,0.088830
P256,0.835059,0.003720,0.085815
P256,1.471221,0.003893,0.104348
P256,1.442999,0.003613,0.106648
P256,1.280127,0.004283,0.418965
P256,0.830853,0.003930,0.089666
P256,1.647526,0.004110,0.117195
P256,0.870533,0.004389,0.090637
P256,1.287039,0.005138,0.089110
P256,1.409948,0.003639,0.118369
P256,1.227635,0.006954,0.377011
P256,1.553008,0.003636,0.087871
P256,1.414711,0.004133,0.121223
P256,1.556459,0.004980,0.315193
P256,0.825093,0.004059,0.085542
P256,1.769196,0.004370,0.097155
P256,0.860109,0.004767,0.093459
P256,1.478550,0.005408,0.102384
P256,1.813866,0.004898,0.111971
P256,0.876634,0.004415,0.111223
P256,1.460287,0.003789,0.100910
P256,1.296549,0.004859,0.090106
P256,1.319502,0.004640,0.092628
P256,1.204401,0.005675,0.358567
P256,1.363213,0.003857,0.113992
P256,1.573751,0.003971,0.111290
P256,0.908026,0.003915,0.080430
P256,1.814929,0.004238,0.101123
P256,0.906216,0.004607,0.133392
P256,1.320003,0.003788,0.112263
P256,1.929150,0.004044,0.101228
P256,1.995641,0.003967,0.094104
P256,0.843096,0.004241,0.084411
P256,1.713888,0.006032,0.124869
P256,0.870868,0.004365,0.092441
P256,0.905517,0.003693,0.124922
P256,1.390198,0.005942,0.080916
P256,0.913199,0.005343,0.096149
P256,1.335488,0.004594,0.100866
P256,1.856533,0.005272,0.091693
P256,1.273748,0.003702,0.098938
P256,1.114650,0.007510,0.275788
P256,0.837735,0.004674,0.083479
P256,1.517495,0.004736,0.283881
P256,1.347671,0.003530,0.092736
P256,0.838802,0.004625,0.100268
P256,0.865790,0.004036,0.087527
P256,0.864032,0.004126,0.100121
P256,1.481367,0.004186,0.082969
P256,1.338209,0.020930,0.090983
P256,1.401365,0.005926,0.122018
P256,1.826947,0.004869,0.536150
P256,0.858746,0.004181,0.086267
P256,1.377768,0.004659,0.126548
P256,1.256160,0.003663,0.086809
P256,1.523315,0.004135,0.126031
P256,1.240786,0.004535,0.090507
P256,0.878351,0.003606,0.097013
P256,0.857283,0.005546,0.095492
P256,1.347005,0.006755,0.416420
P256,0.882987,0.004300,0.085435
P256,1.401302,0.005781,0.102431
P256,1.787904,0.003644,0.113429
P256,1.518852,0.003652,0.107040
P256,1.757234,0.004228,0.095500
P256,0.881922,0.003456,0.088864
P256,1.144872,0.003971,0.127713
P256,1.376886,0.003516,0.113422
P256,1.461501,0.003969,0.205896
P256,1.054703,0.006031,0.095466
P256,0.925286,0.004475,0.096999
P256,0.827129,0.004276,0.091503
P256,0.957415,0.004444,0.121111
P256,1.309060,0.004490,0.087716
P256,1.633999,0.003603,0.118707
P256,1.608542,0.003748,0.109420
P256,1.029905,0.004407,0.094176
P256,1.244811,0.004666,0.091068
P256,0.967477,0.003932,0.087309
P256,1.818178,0.004613,0.097463
P256,0.964825,0.003463,0.132239
P256,0.852809,0.004156,0.099056
P256,0.858212,0.004090,0.106649
P256,0.888009,0.004026,0.083973
P256,1.396197,0.003401,0.116401
P256,1.639824,0.004201,0.116850
P256,0.854376,0.004287,0.097908
P256,0.831990,0.004560,0.085264
P256,0.849562,0.003944,0.088834
P256,0.883793,0.004905,0.093476
P256,1.930513,0.004817,0.119077
P256,1.637917,0.013025,0.114518
P256,1.521120,0.008442,0.086338
P256,2.004670,0.004128,0.097492
P256,1.309589,0.004363,0.091621
P256,1.409939,0.003692,0.119789
P256,1.916069,0.005840,0.116634
P256,1.377836,0.005816,0.086126
P256,1.015536,0.004389,0.091853
P256,1.389367,0.003483,0.117047
P256,0.845763,0.004428,0.091297
P256,0.858225,0.004202,0.101834
P256,1.341124,0.004847,0.083551
P256,1.278089,0.005777,0.089086
P256,0.850001,0.003656,0.086263
P256,2.371521,0.004687,0.121681
P256,1.577422,0.004398,0.120232
P256,0.879258,0.004517,0.085793
P256,1.999553,0.004637,0.104950
P256,1.337735,0.004388,0.094231
P256,1.435964,0.004562,0.130902
P256,1.959875,0.004197,0.084869
P256,0.866113,0.004415,0.108552
P256,1.902591,0.009326,0.097303
P256,1.220508,0.003791,0.110911
P256,1.285667,0.005080,0.081231
P256,1.880445,0.004019,0.092410
P256,0.866559,0.003660,0.089156
P256,0.875837,0.003802,0.101155
P256,1.606660,0.003536,0.099963
P256,1.392664,0.006684,0.095762
P256,0.890450,0.003975,0.108872
P256,1.355158,0.005210,0.133332
P256,1.477788,0.005104,0.142235
P256,1.330957,0.004541,0.104133
P256,1.462508,0.005267,0.135091
P256,0.896660,0.004659,0.111602
P256,0.884378,0.004209,0.085849
P256,0.841507,0.003871,0.097514
P256,1.602393,0.003736,0.086579
P256,1.378478,0.003691,0.088162
P256,0.869702,0.005042,0.087745
P256,0.845102,0.003915,0.089459
P256,1.640807,0.003495,0.084847
P256,0.873283,0.004119,0.086864
P256,1.873274,0.004535,0.118564
P256,0.861533,0.003839,0.085326
P256,1.074017,0.004366,0.111328
P256,1.335087,0.003553,0.112429
P256,1.642326,0.003732,0.130947
P256,0.868913,0.003610,0.095606
P256,1.746934,0.004971,0.098632
P256,0.864671,0.004072,0.086115
P256,1.019316,0.004854,0.102154
P256,1.332972,0.005984,0.091332
P256,1.390457,0.003836,0.101442
P256,0.909729,0.003749,0.096296
P256,1.384750,0.004608,0.098260
P256,1.748434,0.004110,0.194231
P256,0.838730,0.004118,0.088394
P256,0.932115,0.004714,0.100442
P256,1.435546,0.004389,0.334173
P256,1.965737,0.004997,0.097176
P256,0.837154,0.004292,0.087496
P256,1.312083,0.003980,0.099235
P256,1.704289,0.088481,0.110837
P256,1.395480,0.006160,0.093500
P256,0.835430,0.003743,0.086568
P256,1.424165,0.003489,0.110209
P256,1.445907,0.004666,0.100893
P256,1.568496,0.003752,0.092717
P256,1.601882,0.003693,0.101920
P256,1.301233,0.004142,0.114434
P256,2.097898,0.004200,0.094115
P256,1.507925,0.004345,0.103719
P256,0.861402,0.003925,0.085157
P256,1.942156,0.005177,0.119960
P256,0.830746,0.004423,0.089652
P256,1.764087,0.004457,0.117416
P256,1.547488,0.003794,0.079787
P256,1.651091,0.004253,0.098111
P256,1.451783,0.003676,0.091563
P256,1.981113,0.004118,0.085066
P256,0.880252,0.004735,0.091736
P256,0.900288,0.005058,0.097016
P256,0.869566,0.003992,0.096567
P256,0.879632,0.003630,0.101675
P256,0.995790,0.003844,0.131465
P256,0.855052,0.004245,0.094167
P256,1.634626,0.003884,0.115189
P256,1.658731,0.004185,0.094832
P256,0.844699,0.004614,0.081533
P256,1.818673,0.005431,0.106569
