algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,104.400574,0.014155,0.240671
P256,106.350700,0.014682,0.217185
P256,105.587824,0.013739,1.672662
P256,106.699248,0.016641,0.300029
P256,102.568698,0.014560,0.236414
P256,103.652120,0.018986,1.007778
P256,104.451852,0.015669,0.234502
P256,104.586389,0.014170,0.233271
P256,103.575817,0.013190,1.168907
P256,106.387151,0.015122,1.803041
P256,104.329271,0.014188,0.275699
P256,102.588430,0.012933,0.237631
P256,102.566410,0.010813,0.244824
P256,106.296499,0.016477,0.227391
P256,103.977876,0.017391,1.202149
P256,104.947939,0.014936,0.238856
P256,103.753763,0.017921,1.210322
P256,104.283130,0.015128,0.276571
P256,104.654210,0.018571,0.267913
P256,102.546588,0.014295,0.267389
P256,104.888539,0.014543,0.236042
P256,106.303969,0.015472,0.233780
P256,105.677514,0.014167,0.216301
P256,104.016676,0.017095,1.196884
P256,102.329403,0.014134,0.249549
P256,106.959523,0.010672,0.221433
P256,104.507378,0.015022,1.840410
P256,104.701322,0.015307,0.231617
P256,104.269297,0.014158,0.252825
P256,102.368463,0.013601,0.247508
P256,104.027725,0.014872,0.231162
P256,106.088910,0.010577,0.235433
P256,105.661494,0.093497,0.844776
P256,104.343579,0.010971,0.255697
P256,104.551082,0.015127,0.236005
P256,102.722444,0.016330,0.290066
P256,105.971472,0.019014,1.149791
P256,106.089227,0.014435,0.273733
P256,106.194714,0.015292,0.237705
P256,103.493280,0.016444,0.984475
P256,104.109121,0.017876,1.321936
P256,106.478150,0.016690,0.252624
P256,102.475311,0.020628,0.218242
P256,103.594368,0.016282,0.888987
P256,105.581645,0.016025,0.680474
P256,102.590148,0.031729,0.242515
P256,104.455907,0.016122,2.078604
P256,104.951182,0.016664,2.170785
P256,104.092570,0.015545,0.248715
P256,104.572979,0.015060,0.267601
P256,102.614103,0.015324,0.253654
P256,103.687405,0.017388,0.982063
P256,102.768209,0.018158,0.183572
P256,105.917541,0.017956,0.975293
P256,104.539358,0.014760,0.276899
P256,102.344620,0.013798,0.256040
P256,104.183260,0.013289,0.233153
P256,104.004226,0.013730,1.316439
P256,103.751548,0.012459,0.211228
P256,102.639173,0.016041,0.284957
P256,104.682686,0.015308,0.219205
P256,103.567738,0.016263,0.932571
P256,102.646666,0.017255,0.248561
P256,105.030871,0.017987,2.042184
P256,103.922153,0.016601,0.232693
P256,102.690038,0.015329,0.234836
P256,104.016525,0.018611,1.297965
P256,103.642073,0.015831,0.254839
P256,104.163990,0.017470,2.086932
P256,102.366476,0.013966,0.255681
P256,102.613262,0.014348,0.313325
P256,102.573055,0.013451,0.277868
P256,105.166797,0.018125,0.897350
P256,104.224780,0.014624,0.243563
P256,102.986945,0.013698,0.261989
P256,103.971571,0.017305,1.092218
P256,102.868425,0.016208,0.256625
P256,102.284092,0.013534,0.275735
P256,104.602813,0.015094,0.263311
P256,102.455856,0.015391,0.248612
P256,105.239071,0.011464,0.235570
P256,104.797680,0.014911,0.236371
P256,105.840217,0.015264,0.242749
P256,105.287502,0.017428,0.995089
P256,102.363257,0.014963,0.247154
P256,102.369959,0.014266,0.220859
P256,103.740300,0.015325,1.388267
P256,102.460170,0.017615,0.265364
P256,105.614230,0.014375,1.237969
P256,104.456273,0.014997,0.227381
P256,102.778647,0.014389,0.241336
P256,106.043944,0.014295,0.256971
P256,104.929554,0.016605,0.215667
P256,105.225091,0.010112,0.234144
P256,106.865441,0.015133,0.267971
P256,103.816989,0.014475,0.237679
P256,102.736080,0.016575,0.651424
P256,104.537608,0.016264,0.222502
P256,102.487521,0.016178,0.251019
P256,103.707098,0.012336,1.108381
P256,103.350427,0.014926,0.241557
P256,103.951968,0.014358,0.289801
P256,102.661351,0.014932,0.250287
P256,104.674923,0.015458,0.232742
P256,102.431779,0.013953,0.277395
P256,102.737233,0.014822,0.252292
P256,104.398331,0.015008,0.235264
P256,104.494046,0.015550,0.220862
P256,104.112825,0.014369,0.248617
P256,102.402586,0.015130,0.223174
P256,105.843970,0.015070,1.376346
P256,102.721739,0.015282,0.235737
P256,102.296389,0.014056,0.234152
P256,104.176104,0.014310,0.258179
P256,104.824077,0.011250,0.239772
P256,103.992603,0.017025,1.285451
P256,105.419677,0.013560,0.241059
P256,104.926852,0.015132,0.258876
P256,105.004218,0.015366,1.120961
P256,104.889408,0.012739,0.236692
P256,102.628540,0.013284,0.254624
P256,104.759915,0.015559,0.254613
P256,106.819240,0.033531,0.255113
P256,107.173620,0.014568,0.256760
P256,102.317226,0.013313,0.253239
P256,102.423191,0.015033,0.215938
P256,104.367348,0.016247,0.220565
P256,104.601523,0.015559,0.232916
P256,102.438176,0.014666,0.235590
P256,104.009139,0.013972,1.417120
P256,102.762128,0.017207,0.253864
P256,103.980744,0.014169,0.252100
P256,104.765406,0.016473,1.962798
P256,104.912040,0.017672,1.968136
P256,103.186738,0.014201,0.271506
P256,105.301804,0.013175,0.237361
P256,105.966945,0.013547,0.242233
P256,105.817050,0.013609,0.219073
P256,103.863435,0.018330,1.154962
P256,104.430372,0.015245,0.258855
P256,102.664974,0.015807,0.225423
P256,102.858090,0.015521,0.258898
P256,104.670863,0.015745,2.265619
P256,106.895081,0.015046,0.231811
P256,103.456370,0.017517,0.837385
P256,104.590093,0.015175,0.232543
P256,102.421430,0.015934,0.205894
P256,103.739815,0.017868,1.141691
P256,102.665587,0.019941,0.247885
P256,103.828646,0.013879,0.235777
P256,106.532518,0.016135,0.236713
P256,102.327036,0.014620,0.223561
P256,102.254420,0.014018,0.287306
P256,104.637748,0.015556,0.237099
P256,106.240770,0.015474,1.344042
P256,104.041000,0.012993,1.241801
P256,103.711312,0.027820,1.150980
P256,104.463138,0.015900,0.264336
P256,105.469984,0.016321,0.775702
P256,104.222405,0.015964,1.304767
P256,102.801921,0.017715,0.247575
P256,104.691287,0.016704,0.226239
P256,102.523760,0.013503,0.270149
P256,102.608187,0.013532,0.268601
P256,105.428767,0.017376,1.102790
P256,105.390049,0.014207,1.259069
P256,102.364736,0.014759,0.276654
P256,104.507508,0.011845,0.313605
P256,102.736066,0.015052,0.213880
P256,103.023010,0.016989,0.238149
P256,104.722311,0.019048,0.235410
P256,104.294660,0.017474,0.250035
P256,103.505740,0.017306,0.986022
P256,104.429418,0.014677,1.009618
P256,105.188882,0.013665,1.246513
P256,104.040961,0.015981,1.350072
P256,102.660865,0.016041,0.202253
P256,103.922575,0.014158,0.207903
P256,106.005181,0.012717,1.031208
P256,104.867099,0.010871,0.222200
P256,104.803611,0.014844,0.239020
P256,102.755461,0.010953,0.259046
P256,104.351346,0.014122,0.233593
P256,104.376670,0.015434,0.218404
P256,102.392846,0.013467,0.235966
P256,104.296651,0.014560,0.234701
P256,103.412089,0.019948,1.124502
P256,103.663045,0.014601,1.153702
P256,104.527631,0.013251,0.218398
P256,103.944816,0.016715,0.219797
P256,103.485050,0.016106,1.127753
P256,105.146543,0.015165,0.219927
P256,103.610503,0.008051,0.253515
P256,105.356204,0.013601,0.260241
P256,104.109333,0.015992,0.314315
P256,102.489249,0.014640,0.213648
P256,102.367213,0.014131,0.271303
P256,104.382631,0.015256,0.239685
P256,106.083530,0.015438,1.678382
P256,102.465446,0.016324,0.244017
P256,102.395015,0.014307,0.248086
P256,102.638521,0.015237,0.247301
P256,104.797447,0.014796,0.934769
P256,102.326962,0.014553,0.239189
P256,102.510180,0.014157,0.294274
P256,104.759566,0.016008,0.270195
P256,104.335898,0.011475,1.445514
P256,106.384924,0.014821,0.236596
P256,103.910974,0.017592,0.204108
P256,104.427681,0.013666,0.263403
P256,104.371867,0.015163,0.239490
P256,104.963623,0.016241,0.236147
P256,102.517083,0.014098,0.214424
P256,103.690276,0.015791,0.912663
P256,107.719273,0.015643,2.094169
P256,105.662691,0.013495,0.221670
P256,105.674201,0.012697,1.238262
P256,102.393475,0.011589,0.254374
P256,102.436005,0.014093,0.205988
P256,106.470855,0.015133,0.235574
P256,104.441715,0.016605,0.279054
P256,103.701872,0.014455,0.249689
P256,104.343325,0.015258,0.258784
P256,104.443795,0.016333,0.225256
P256,106.576333,0.014889,0.235311
P256,102.540965,0.016940,0.239153
