algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello
P256,11.166402,0.005913,0.311732
P256,11.078956,0.005371,0.118247
P256,12.034448,0.006832,0.571784
P256,12.991461,0.011895,0.078406
P256,11.770666,0.006878,0.097044
P256,11.321392,0.005935,0.102153
P256,10.906266,0.005458,0.085146
P256,11.339410,0.005759,0.132742
P256,11.543850,0.005899,0.112923
P256,11.798985,0.006281,0.344584
P256,13.076486,0.014287,1.071853
P256,11.319794,0.005581,0.076172
P256,11.380763,0.006306,0.101986
P256,10.934440,0.006320,0.084271
P256,12.064611,0.012314,0.374900
P256,10.982775,0.007274,0.099860
P256,11.981763,0.008428,0.444433
P256,13.731029,0.015186,0.120516
P256,12.463102,0.012868,0.106977
P256,12.699676,0.012282,0.084548
P256,11.365755,0.005869,0.069872
P256,11.511683,0.006326,0.638671
P256,11.717681,0.006462,0.379894
P256,12.413028,0.014643,0.538364
P256,12.058015,0.007199,0.100084
P256,11.850356,0.011753,0.100377
P256,11.438277,0.018898,0.553298
P256,12.299926,0.010895,0.780478
P256,11.806508,0.010186,0.104252
P256,10.977540,0.005324,0.073597
P256,10.975945,0.006063,0.090127
P256,11.503244,0.005525,0.582329
P256,11.542852,0.013425,0.078010
P256,12.128842,0.009489,0.635793
P256,10.972654,0.006526,0.087199
P256,12.576745,0.014721,0.532767
P256,11.392346,0.005853,0.106906
P256,12.701224,0.009949,0.103272
P256,11.506700,0.006240,0.074173
P256,11.083694,0.006185,0.218449
P256,12.719767,0.008110,0.102946
P256,12.089395,0.008726,0.104777
P256,12.054417,0.011396,0.108222
P256,14.976828,0.014868,0.124841
P256,12.388393,0.012851,0.079765
P256,11.261438,0.006730,0.399178
P256,13.217991,0.007248,0.127612
P256,12.483716,0.014444,0.525861
P256,11.751096,0.006181,0.104215
P256,10.899967,0.005080,0.092151
P256,11.469890,0.005636,0.113774
P256,11.005668,0.005651,0.094355
P256,11.921307,0.006611,0.486321
P256,11.462720,0.021407,0.550413
P256,10.930128,0.005841,0.076000
P256,12.829325,0.012505,1.069321
P256,12.001740,0.006410,0.658437
P256,11.899435,0.013140,0.118167
P256,12.041915,0.013295,0.078617
P256,12.807613,0.007223,0.085803
P256,11.756905,0.011156,0.098162
P256,11.600788,0.006901,0.372697
P256,11.018975,0.005528,0.107920
P256,12.152363,0.010813,0.082752
P256,11.376239,0.005298,0.087820
P256,13.490584,0.011625,0.100224
P256,10.878314,0.005369,0.079904
P256,10.951152,0.006042,0.087889
P256,11.483754,0.007855,0.593534
P256,11.434468,0.011489,0.116717
P256,11.634734,0.010615,0.135734
P256,12.769164,0.010780,0.088722
P256,10.941162,0.005443,0.115546
P256,12.673142,0.014211,0.635232
P256,11.009094,0.005707,0.089244
P256,11.865864,0.006122,0.356390
P256,12.052186,0.007751,0.079879
P256,13.289606,0.021897,0.118244
P256,11.417320,0.006217,0.089787
P256,11.996217,0.006336,0.143235
P256,12.981776,0.013189,0.102273
P256,11.815466,0.006458,0.337712
P256,10.959718,0.005515,0.091816
P256,11.800302,0.008561,0.285861
P256,12.755881,0.007376,0.453763
P256,10.869584,0.005719,0.103009
P256,10.898389,0.005769,0.099857
P256,12.651182,0.011805,0.110023
P256,11.325715,0.005748,0.079338
P256,11.335817,0.006012,0.072811
P256,11.578335,0.007964,0.112729
P256,10.961031,0.005831,0.115044
P256,10.918090,0.006057,0.085556
P256,13.229762,0.013697,0.082811
P256,12.682445,0.010071,0.622228
P256,11.068433,0.007059,0.109710
P256,13.549516,0.010969,0.112622
P256,13.443112,0.017105,0.133379
P256,12.284125,0.005401,0.082275
P256,11.326381,0.006788,0.386623
P256,12.620388,0.015835,0.531286
P256,13.620807,0.013654,0.444302
P256,12.167099,0.013091,0.411182
P256,12.108344,0.014501,0.121518
P256,11.643871,0.010865,0.383849
P256,13.073322,0.008310,0.534673
P256,11.724932,0.006211,0.244238
P256,11.342873,0.019541,0.425414
P256,12.421196,0.007869,0.141442
P256,11.323041,0.006374,0.280761
P256,13.079153,0.013600,0.110700
P256,12.182821,0.010313,0.113654
P256,13.192015,0.013021,0.117376
P256,10.979852,0.005793,0.073917
P256,10.891649,0.006380,0.088885
P256,11.352510,0.006423,0.100995
P256,12.498451,0.007535,0.152314
P256,13.049509,0.013580,0.128480
P256,12.386169,0.007585,0.146576
P256,14.036172,0.013362,1.075375
P256,12.339991,0.006276,0.883097
P256,14.600596,0.013044,0.126195
P256,11.677878,0.007342,0.327124
P256,13.976513,0.014675,0.127014
P256,13.543201,0.011516,0.138918
P256,12.556332,0.012985,0.654924
P256,11.591591,0.010073,0.250943
P256,12.383564,0.012387,0.708859
P256,13.812268,0.007034,0.083984
P256,11.331498,0.005852,0.501436
P256,13.412031,0.013130,0.126790
P256,11.136104,0.007857,0.103418
P256,10.911385,0.005458,0.093927
P256,11.040318,0.005257,0.093087
P256,14.773401,0.014832,0.134400
P256,11.279911,0.005815,0.126636
P256,10.982936,0.005549,0.093986
P256,10.936693,0.005717,0.086208
P256,11.486319,0.005967,0.071634
P256,12.137419,0.012168,0.437150
P256,11.566611,0.009870,0.373681
P256,12.736464,0.006128,0.356032
P256,10.976154,0.005692,0.075265
P256,12.493587,0.006946,0.090658
P256,13.278590,0.013684,0.104965
P256,11.935449,0.012224,0.129416
P256,13.623941,0.010394,0.141093
P256,12.078959,0.013786,0.110254
P256,13.380249,0.008293,0.149587
P256,11.333647,0.006266,0.076052
P256,12.104771,0.008040,0.466904
P256,10.902652,0.006188,0.075409
P256,13.058421,0.011434,0.112014
P256,14.833576,0.015533,0.123589
P256,10.928951,0.005334,0.082173
P256,11.485496,0.006346,0.086702
P256,14.013233,0.013547,0.703082
P256,10.922539,0.005604,0.095013
P256,13.698813,0.011773,0.086098
P256,12.727179,0.012225,0.107059
P256,11.610992,0.007728,0.096933
P256,12.542751,0.010086,0.083999
P256,14.976352,0.008827,0.123661
P256,10.974042,0.005979,0.128122
P256,13.206424,0.012137,0.089242
P256,11.831732,0.006554,0.382047
P256,12.378754,0.007959,0.078449
P256,11.120692,0.007381,0.101173
P256,11.414136,0.006573,0.096952
P256,10.949201,0.005724,0.104009
P256,10.934581,0.005902,0.081592
P256,12.443256,0.014627,0.530289
P256,13.840863,0.010869,0.132545
P256,12.959228,0.007010,0.102602
P256,10.931291,0.007540,0.068002
P256,12.964535,0.006554,0.107435
P256,13.286498,0.012135,0.076055
P256,13.373030,0.014288,0.547592
P256,13.567690,0.011489,0.114976
P256,11.405090,0.006363,0.087118
P256,11.789769,0.007594,0.100265
P256,11.469436,0.006155,0.078063
P256,12.881018,0.010439,0.515545
P256,12.491355,0.005896,0.082019
P256,11.745487,0.006039,0.786756
P256,12.055195,0.013938,0.321201
P256,11.899842,0.010776,0.087786
P256,10.858074,0.005681,0.077838
P256,11.012518,0.005971,0.087838
P256,11.830448,0.005930,0.824771
P256,12.615949,0.007936,0.150092
P256,10.952369,0.005861,0.089835
P256,11.501732,0.005499,0.078777
P256,12.502698,0.005862,0.102876
P256,10.890621,0.005487,0.078426
P256,13.695162,0.009885,0.098168
P256,13.719833,0.010061,0.114697
P256,13.022691,0.012845,0.101072
P256,11.343178,0.009421,0.283909
P256,13.292366,0.007523,0.083699
P256,12.292592,0.007077,0.806650
P256,15.496557,0.014334,0.117573
P256,12.338826,0.010273,0.102411
P256,11.447740,0.006086,0.094041
P256,11.410981,0.006111,0.317648
P256,11.788618,0.008454,0.099089
P256,12.134743,0.016683,0.158394
P256,11.406836,0.005847,0.079079
P256,10.933310,0.009575,0.074546
P256,13.214583,0.009721,0.082220
P256,10.957914,0.006958,0.095611
P256,12.531808,0.007320,0.448649
P256,13.380631,0.014351,0.284573
P256,12.024702,0.011982,0.105912
P256,12.778668,0.011614,0.290075
P256,13.026919,0.005827,0.117291
P256,10.934964,0.005709,0.071990
P256,12.777632,0.005925,0.447567
P256,10.920292,0.005517,0.077826
P256,11.610822,0.006371,0.073061
P256,10.917962,0.005286,0.083064
P256,11.889634,0.011101,0.081832
P256,11.431744,0.006730,0.075853
P256,13.145092,0.007552,0.082641
P256,12.389700,0.006209,0.077639
P256,11.036301,0.008625,0.099249
